Title,Authors,Abstract,Published Year,Published Month,Journal,Volume,Issue,Pages,Accession Number,DOI,Ref,Covidence #,Study,Notes,Tags
A two-strain TB model with multiple latent stages.,"Jabbari, Azizeh; Castillo-Chavez, Carlos; Nazari, Fereshteh; Song, Baojun; Kheiri, Hossein","A two-strain tuberculosis (TB) transmission model incorporating antibiotic-generated TB resistant strains and long and variable waiting periods within the latently infected class is introduced. The mathematical analysis is carried out when the waiting periods are modeled via parametrically friendly gamma distributions, a reasonable alternative to the use of exponential distributed waiting periods or to integral equations involving ``arbitrary'' distributions. The model supports a globally-asymptotically stable disease-free equilibrium when the reproduction number is less than one and an endemic equilibriums, shown to be locally asymptotically stable, or l.a.s., whenever the basic reproduction number is greater than one. Conditions for the existence and maintenance of TB resistant strains are discussed. The possibility of exogenous re-infection is added and shown to be capable of supporting multiple equilibria; a situation that increases the challenges faced by public health experts. We show that exogenous re-infection may help established resilient communities of actively-TB infected individuals that cannot be eliminated using approaches based exclusively on the ability to bring the control reproductive number just below 1.",2016,/,Mathematical biosciences and engineering : MBE,13,4,741-785,,https://dx.doi.org/10.3934/mbe.2016017,27775384,#4141,Jabbari 2016,"",""
"Coverage, efficacy or dosing interval: which factor predominantly influences the impact of routine childhood vaccination for the prevention of varicella? A model-based study for Italy.","Holl, Katsiaryna; Sauboin, Christophe; Amodio, Emanuele; Bonanni, Paolo; Gabutti, Giovanni","BACKGROUND: Varicella is a highly infectious disease with a significant public health and economic burden, which can be prevented with childhood routine varicella vaccination. Vaccination strategies differ by country. Some factors are known to play an important role (number of doses, coverage, dosing interval, efficacy and catch-up programmes), however, their relative impact on the reduction of varicella in the population remains unclear. This paper aims to help policy makers prioritise the critical factors to achieve the most successful vaccination programme with the available budget., METHODS: Scenarios assessed the impact of different vaccination strategies on reduction of varicella disease in the population. A dynamic transmission model was used and adapted to fit Italian demographics and population mixing patterns. Inputs included coverage, number of doses, dosing intervals, first-dose efficacy and availability of catch-up programmes, based on strategies currently used or likely to be used in different countries. The time horizon was 30 years., RESULTS: Both one- and two-dose routine varicella vaccination strategies prevented a comparable number of varicella cases with complications, but two-doses provided broader protection due to prevention of a higher number of milder varicella cases. A catch-up programme in susceptible adolescents aged 10-14 years old reduced varicella cases by 27-43 % in older children, which are often more severe than in younger children. Coverage, for all strategies, sustained at high levels achieved the largest reduction in varicella. In general, a 20 % increase in coverage resulted in a further 27-31 % reduction in varicella cases. When high coverage is reached, the impact of dosing interval and first-dose vaccine efficacy had a relatively lower impact on disease prevention in the population. Compared to the long (11 years) dosing interval, the short (5 months) and medium (5 years) interval schedules reduced varicella cases by a further 5-13 % and 2-5 %, respectively. Similarly, a 10 % increase in first-dose efficacy (from 65 to 75 % efficacy) prevented 2-5 % more varicella cases, suggesting it is the least influential factor when considering routine varicella vaccination., CONCLUSIONS: Vaccination strategies can be implemented differently in each country depending on their needs, infrastructure and healthcare budget. However, ensuring high coverage remains the critical success factor for significant prevention of varicella when introducing varicella vaccination in the national immunisation programme.",2016,/,BMC public health,16,1,1103,,https://dx.doi.org/10.1186/s12889-016-3738-x,27769206,#4142,Holl 2016,"",""
"Studies of the Transmission Dynamics, Mathematical Model Development and the Control of Schistosome Parasites by Mass Drug Administration in Human Communities.","Anderson, R M; Turner, H C; Farrell, S H; Truscott, J E","Schistosomiasis is global in extent within developing countries, but more than 90% of the at-risk population lives in sub-Saharan Africa. In total, 261 million people are estimated to require preventive treatment. However, with increasing drug availability through donation, the World Health Organization has set a goal of increasing coverage to 75% of at-risk children in endemic countries and elimination in some regions. In this chapter, we discuss key biological and epidemiological processes involved in the schistosome transmission cycle and review the history of modelling schistosomiasis and the impact of mass drug administration, including both deterministic and stochastic approaches. In particular, we look at the potential impact of the WHO 2020 schistosomiasis treatment goals. Copyright © 2016 Elsevier Ltd. All rights reserved.",2016,/,Advances in parasitology,94,"2oc, 0370435",199-246,,https://dx.doi.org/10.1016/bs.apar.2016.06.003,27756455,#4146,Anderson 2016,"",""
"Mathematical Modelling of Trachoma Transmission, Control and Elimination.","Pinsent, A; Blake, I M; Basanez, M G; Gambhir, M","The World Health Organization has targeted the elimination of blinding trachoma by the year 2020. To this end, the Global Elimination of Blinding Trachoma (GET, 2020) alliance relies on a four-pronged approach, known as the SAFE strategy (S for trichiasis surgery; A for antibiotic treatment; F for facial cleanliness and E for environmental improvement). Well-constructed and parameterized mathematical models provide useful tools that can be used in policy making and forecasting in order to help to control trachoma and understand the feasibility of this large-scale elimination effort. As we approach this goal, the need to understand the transmission dynamics of infection within areas of different endemicities, to optimize available resources and to identify which strategies are the most cost-effective becomes more pressing. In this study, we conducted a review of the modelling literature for trachoma and identified 23 articles that included a mechanistic or statistical model of the transmission, dynamics and/or control of (ocular) Chlamydia trachomatis. Insights into the dynamics of trachoma transmission have been generated through both deterministic and stochastic models. A large body of the modelling work conducted to date has shown that, to varying degrees of effectiveness, antibiotic administration can reduce or interrupt trachoma transmission. However, very little analysis has been conducted to consider the effect of nonpharmaceutical interventions (and particularly the F and E components of the SAFE strategy) in helping to reduce transmission. Furthermore, very few of the models identified in the literature review included a structure that permitted tracking of the prevalence of active disease (in the absence of active infection) and the subsequent progression to disease sequelae (the morbidity associated with trachoma and ultimately the target of GET 2020 goals). This represents a critical gap in the current trachoma modelling literature, which makes it difficult to reliably link infection and disease. In addition, it hinders the application of modelling to assist the public health community in understanding whether trachoma programmes are on track to reach the GET goals by 2020. Another gap identified in this review was that of the 23 articles examined, only one considered the cost-effectiveness of the interventions implemented. We conclude that although good progress has been made towards the development of modelling frameworks for trachoma transmission, key components of disease sequelae representation and economic evaluation of interventions are currently missing from the available literature. We recommend that rapid advances in these areas should be urgently made to ensure that mathematical models for trachoma transmission can robustly guide elimination efforts and quantify progress towards GET 2020. Copyright © 2016 Elsevier Ltd. All rights reserved.",2016,/,Advances in parasitology,94,"2oc, 0370435",1-48,,https://dx.doi.org/10.1016/bs.apar.2016.06.002,27756453,#4147,Pinsent 2016,"",""
School closure policies at municipality level for mitigating influenza spread: a model-based evaluation.,"Ciavarella, Constanze; Fumanelli, Laura; Merler, Stefano; Cattuto, Ciro; Ajelli, Marco","BACKGROUND: Nearly every year Influenza affects most countries worldwide and the risk of a new pandemic is always present. Therefore, influenza is a major concern for public health. School-age individuals are often the most affected group, suggesting that the inclusion in preparedness plans of school closure policies may represent an option for influenza mitigation. However, their applicability remains uncertain and their implementation should carefully be weighed on the basis of cost-benefit considerations., METHODS: We developed an individual-based model for influenza transmission integrating data on sociodemography and time use of the Italian population, face-to-face contacts in schools, and influenza natural history. The model was calibrated on the basis of epidemiological data from the 2009 influenza pandemic and was used to evaluate the effectiveness of three reactive school closure strategies, all based on school absenteeism., RESULTS: In the case of a new influenza pandemic sharing similar features with the 2009 H1N1 pandemic, gradual school closure strategies (i.e., strategies closing classes first, then grades or the entire school) could lead to attack rate reduction up to 20-25 % and to peak weekly incidence reduction up to 50-55 %, at the cost of about three school weeks lost per student. Gradual strategies are quite stable to variations in the start of policy application and to the threshold on student absenteeism triggering class (and school) closures. In the case of a new influenza pandemic showing different characteristics with respect to the 2009 H1N1 pandemic, we found that the most critical features determining the effectiveness of school closure policies are the reproduction number and the age-specific susceptibility to infection, suggesting that these two epidemiological quantities should be estimated early on in the spread of a new pandemic for properly informing response planners., CONCLUSIONS: Our results highlight a potential beneficial effect of reactive gradual school closure policies in mitigating influenza spread, conditioned on the effort that decision makers are willing to afford. Moreover, the suggested strategies are solely based on routinely collected and easily accessible data (such as student absenteeism irrespective of the cause and ILI incidence) and thus they appear to be applicable in real world situations.",2016,/,BMC infectious diseases,16,1,576,,https://dx.doi.org/10.1186/s12879-016-1918-z,27756233,#4148,Ciavarella 2016,"",""
"Sex, Mosquitoes and Epidemics: An Evaluation of Zika Disease Dynamics.","Baca-Carrasco, David; Velasco-Hernandez, Jorge X","Since the first major outbreak reported on the island Yap in 2007, the Zika virus spread has alerted the scientific community worldwide. Zika is an arbovirus transmitted by Aedes mosquitoes; particularly in Central and South America, the main vector is the same mosquito that transmits dengue and chikungunya, Aedes aegypti. Seeking to understand the dynamics of spread of the Zika, in this paper, three mathematical models are presented, in which vector transmission of the virus, sexual contact transmission and migration are considered. Numerical analysis of these models allows us to have a clear view of the effects of sexual transmission and migration in the spread of the virus, showing that sexual transmission influences the magnitude of the outbreaks and migration generates outbreaks over time, each of lower intensity than the previous.",2016,/,Bulletin of mathematical biology,78,11,2228-2242,,https://dx.doi.org/10.1007/s11538-016-0219-4,27743310,#4149,Baca-Carrasco 2016,"",""
"Feasibility of achieving the 2025 WHO global tuberculosis targets in South Africa, China, and India: a combined analysis of 11 mathematical models.","Houben, Rein M G J; Menzies, Nicolas A; Sumner, Tom; Huynh, Grace H; Arinaminpathy, Nimalan; Goldhaber-Fiebert, Jeremy D; Lin, Hsien-Ho; Wu, Chieh-Yin; Mandal, Sandip; Pandey, Surabhi; Suen, Sze-Chuan; Bendavid, Eran; Azman, Andrew S; Dowdy, David W; Bacaer, Nicolas; Rhines, Allison S; Feldman, Marcus W; Handel, Andreas; Whalen, Christopher C; Chang, Stewart T; Wagner, Bradley G; Eckhoff, Philip A; Trauer, James M; Denholm, Justin T; McBryde, Emma S; Cohen, Ted; Salomon, Joshua A; Pretorius, Carel; Lalli, Marek; Eaton, Jeffrey W; Boccia, Delia; Hosseini, Mehran; Gomez, Gabriela B; Sahu, Suvanand; Daniels, Colleen; Ditiu, Lucica; Chin, Daniel P; Wang, Lixia; Chadha, Vineet K; Rade, Kiran; Dewan, Puneet; Hippner, Piotr; Charalambous, Salome; Grant, Alison D; Churchyard, Gavin; Pillay, Yogan; Mametja, L David; Kimerling, Michael E; Vassall, Anna; White, Richard G","BACKGROUND: The post-2015 End TB Strategy proposes targets of 50% reduction in tuberculosis incidence and 75% reduction in mortality from tuberculosis by 2025. We aimed to assess whether these targets are feasible in three high-burden countries with contrasting epidemiology and previous programmatic achievements., METHODS: 11 independently developed mathematical models of tuberculosis transmission projected the epidemiological impact of currently available tuberculosis interventions for prevention, diagnosis, and treatment in China, India, and South Africa. Models were calibrated with data on tuberculosis incidence and mortality in 2012. Representatives from national tuberculosis programmes and the advocacy community provided distinct country-specific intervention scenarios, which included screening for symptoms, active case finding, and preventive therapy., FINDINGS: Aggressive scale-up of any single intervention scenario could not achieve the post-2015 End TB Strategy targets in any country. However, the models projected that, in the South Africa national tuberculosis programme scenario, a combination of continuous isoniazid preventive therapy for individuals on antiretroviral therapy, expanded facility-based screening for symptoms of tuberculosis at health centres, and improved tuberculosis care could achieve a 55% reduction in incidence (range 31-62%) and a 72% reduction in mortality (range 64-82%) compared with 2015 levels. For India, and particularly for China, full scale-up of all interventions in tuberculosis-programme performance fell short of the 2025 targets, despite preventing a cumulative 3.4 million cases. The advocacy scenarios illustrated the high impact of detecting and treating latent tuberculosis., INTERPRETATION: Major reductions in tuberculosis burden seem possible with current interventions. However, additional interventions, adapted to country-specific tuberculosis epidemiology and health systems, are needed to reach the post-2015 End TB Strategy targets at country level., FUNDING: Bill and Melinda Gates Foundation. Copyright © 2016 The Author(s). Published by Elsevier Ltd. This is an Open Access article under the CC BY license. Published by Elsevier Ltd.. All rights reserved.",2016,/,The Lancet. Global health,4,11,e806-e815,,https://dx.doi.org/10.1016/S2214-109X(16)30199-1,27720688,#4153,Houben 2016,"",""
Cost-effectiveness analysis of pre-exposure prophylaxis for HIV-1 prevention in the Netherlands: a mathematical modelling study.,"Nichols, Brooke E; Boucher, Charles A B; van der Valk, Marc; Rijnders, Bart J A; van de Vijver, David A M C","BACKGROUND: Pre-exposure prophylaxis (PrEP) with tenofovir and emtricitabine prevents HIV infections among men who have sex with men (MSM). PrEP can be given on a daily or intermittent basis. Unfortunately, PrEP is not reimbursed in most European countries. Cost-effectiveness analyses of PrEP among MSM in Europe are absent but are key for decision makers to decide upon PrEP implementation., METHODS: We developed a deterministic mathematical model, calibrated to the well defined Dutch HIV epidemic among MSM, to predict the effect and cost-effectiveness of PrEP. PrEP was targeted to 10% of highly sexually active Dutch MSM over the coming 40 years. Cost-effectiveness ratios were calculated to predict the cost-effectiveness of daily and on-demand PrEP. Cost-effectiveness ratios below 20 000 were considered to be cost-effective in this analysis., FINDINGS: Within the context of a stable HIV epidemic, at 80% effectiveness and current PrEP pricing, PrEP can cost as much as 11 000 (IQR 9400-14 100) per quality-adjusted life-year (QALY) gained when used daily, or as little as 2000 (IQR 1300-3000) per QALY gained when used on demand. At 80% effectiveness, daily PrEP can be considered cost-saving if the price of PrEP is reduced by 70%, and on-demand PrEP can be considered cost-saving if the price is reduced by 30-40%., INTERPRETATION: PrEP for HIV prevention among MSM in the Netherlands is cost-effective. The use of PrEP is most cost-effective when the price of PrEP is reduced through on-demand use or through availability of generic PrEP, and can quickly be considered cost-saving., FUNDING: None. Copyright © 2016 Elsevier Ltd. All rights reserved.",2016,/,The Lancet. Infectious diseases,16,12,1423-1429,,https://dx.doi.org/10.1016/S1473-3099(16)30311-5,27665989,#4157,Nichols 2016,"",Possible RCT
A Mathematical Model with Quarantine States for the Dynamics of Ebola Virus Disease in Human Populations.,"Ngwa, Gideon A; Teboh-Ewungkem, Miranda I","A deterministic ordinary differential equation model for the dynamics and spread of Ebola Virus Disease is derived and studied. The model contains quarantine and nonquarantine states and can be used to evaluate transmission both in treatment centres and in the community. Possible sources of exposure to infection, including cadavers of Ebola Virus victims, are included in the model derivation and analysis. Our model's results show that there exists a threshold parameter, R 0, with the property that when its value is above unity, an endemic equilibrium exists whose value and size are determined by the size of this threshold parameter, and when its value is less than unity, the infection does not spread into the community. The equilibrium state, when it exists, is locally and asymptotically stable with oscillatory returns to the equilibrium point. The basic reproduction number, R 0, is shown to be strongly dependent on the initial response of the emergency services to suspected cases of Ebola infection. When intervention measures such as quarantining are instituted fully at the beginning, the value of the reproduction number reduces and any further infections can only occur at the treatment centres. Effective control measures, to reduce R 0 to values below unity, are discussed.",2016,/,Computational and mathematical methods in medicine,2016,101277751,9352725,,https://dx.doi.org/10.1155/2016/9352725,27579053,#4162,Ngwa 2016,"",""
"Refined stratified-worm-burden models that incorporate specific biological features of human and snail hosts provide better estimates of Schistosoma diagnosis, transmission, and control.","Gurarie, David; King, Charles H; Yoon, Nara; Li, Emily","BACKGROUND: Schistosoma parasites sustain a complex transmission process that cycles between a definitive human host, two free-swimming larval stages, and an intermediate snail host. Multiple factors modify their transmission and affect their control, including heterogeneity in host populations and environment, the aggregated distribution of human worm burdens, and features of parasite reproduction and host snail biology. Because these factors serve to enhance local transmission, their inclusion is important in attempting accurate quantitative prediction of the outcomes of schistosomiasis control programs. However, their inclusion raises many mathematical and computational challenges. To address these, we have recently developed a tractable stratified worm burden (SWB) model that occupies an intermediate place between simpler deterministic mean worm burden models and the very computationally-intensive, autonomous agent models., METHODS: To refine the accuracy of model predictions, we modified an earlier version of the SWB by incorporating factors representing essential in-host biology (parasite mating, aggregation, density-dependent fecundity, and random egg-release) into demographically structured host communities. We also revised the snail component of the transmission model to reflect a saturable form of human-to-snail transmission. The new model allowed us to realistically simulate overdispersed egg-test results observed in individual-level field data. We further developed a Bayesian-type calibration methodology that accounted for model and data uncertainties., RESULTS: The new model methodology was applied to multi-year, individual-level field data on S. haematobium infections in coastal Kenya. We successfully derived age-specific estimates of worm burden distributions and worm fecundity and crowding functions for children and adults. Estimates from the new SWB model were compared with those from the older, simpler SWB with some substantial differences noted. We validated our new SWB estimates in prediction of drug treatment-based control outcomes for a typical Kenyan community., CONCLUSIONS: The new version of the SWB model provides a better tool to predict the outcomes of ongoing schistosomiasis control programs. It reflects parasite features that augment and perpetuate transmission, while it also readily incorporates differences in diagnostic testing and human sub-population differences in treatment coverage. Once extended to other Schistosoma species and transmission environments, it will provide a useful and efficient tool for planning control and elimination strategies.",2016,/,Parasites & vectors,9,1,428,,https://dx.doi.org/10.1186/s13071-016-1681-4,27492409,#4173,Gurarie 2016,"",""
Impact of early treatment programs on HIV epidemics: An immunity-based mathematical model.,"Rahman, S M Ashrafur; Vaidya, Naveen K; Zou, Xingfu","While studies on pre-exposure prophylaxis (PrEP) and post-exposure prophylaxis (PEP) have demonstrated substantial advantages in controlling HIV transmission, the overall benefits of the programs with early initiation of antiretroviral therapy (ART) have not been fully understood and are still on debate. Here, we develop an immunity-based (CD4+ T cell count based) mathematical model to study the impacts of early treatment programs on HIV epidemics and the overall community-level immunity. The model is parametrized using the HIV prevalence data from South Africa and fully analyzed for stability of equilibria and infection persistence criteria. Using our model, we evaluate the effects of early treatment on the new infection transmission, disease death, basic reproduction number, HIV prevalence, and the community-level immunity. Our model predicts that the programs with early treatments significantly reduce the new infection transmission and increase the community-level immunity, but the treatments alone may not be enough to eliminate HIV epidemics. These findings, including the community-level immunity, might provide helpful information for proper implementation of HIV treatment programs. Copyright © 2016 Elsevier Inc. All rights reserved.",2016,/,Mathematical biosciences,280,"bet, 0103146",38-49,,https://dx.doi.org/10.1016/j.mbs.2016.07.009,27474205,#4176,Rahman 2016,"",""
Estimates of the Public Health Impact of a Pediatric Vaccination Program Using an Intranasal Tetravalent Live-Attenuated Influenza Vaccine in Belgium.,"Gerlier, Laetitia; Lamotte, Mark; Dos Santos Mendes, Sofia; Damm, Oliver; Schwehm, Markus; Eichner, Martin","OBJECTIVES: Our objectives were to estimate the public health outcomes of vaccinating Belgian children using an intranasal tetravalent live-attenuated influenza vaccine (QLAIV) combined with current coverage of high-risk/elderly individuals using the trivalent inactivated vaccine., METHODS: We used a deterministic, age-structured, dynamic model to simulate seasonal influenza transmission in the Belgian population under the current coverage or after extending vaccination with QLAIV to healthy children aged 2-17 years. Differential equations describe demographic changes, exposure to infectious individuals, infection recovery, and immunity dynamics. The basic reproduction number (R 0) was calibrated to the observed number of influenza doctor visits/year. Vaccine efficacy was 80 % (live-attenuated) and 59-68 % (inactivated). The 10-year incidence of symptomatic influenza was calculated with different coverage scenarios (add-on to current coverage)., RESULTS: Model calibration yielded R 0 = 1.1. QLAIV coverage of 75 % of those aged 2-17 years averted 374,000 symptomatic cases/year (57 % of the current number), 244,000 of which were among adults (indirect effect). Vaccinating 75 % of those aged 2-11 years and 50 % of those aged 12-17 years averted 333,200 cases/year (213,000 adult cases/year). Vaccinating only healthy children aged 2-5 years generated direct protection but limited indirect protection, even with 90 % coverage (40,800 averted adult cases/year; -8.4 %). Targeting all children averted twice as many high-risk cases as targeting high-risk children only (8485 vs. 4965/year with 75 % coverage). Sensitivity analyses showed the robustness of results., CONCLUSIONS: The model highlights the direct and indirect protection benefits when vaccinating healthy children with QLAIV in Belgium. Policies targeting only high-risk individuals or the youngest provide limited herd protection, as school-age children are important influenza vectors in the community.",2016,/,Paediatric drugs,18,4,303-18,,https://dx.doi.org/10.1007/s40272-016-0180-6,27272706,#4187,Gerlier 2016,"",""
What Transmission Precautions Best Control Influenza Spread in a Hospital?.,"Blanco, Natalia; Eisenberg, Marisa C; Stillwell, Terri; Foxman, Betsy","Influenza is a significant problem within hospitals, leading to extended hospital stays, excess morbidity and mortality, and economic loss. Prevention and control strategies are generally ""bundled""; therefore, the individual effects of particular strategies and the value of combined strategies cannot be determined directly, making it difficult to discern the optimal strategy. To quantify the individual and joint effectiveness of several known influenza infection control measures used in general hospitals, we simulated influenza transmission at a hypothetical hospital in Ann Arbor, Michigan, during a 1-year seasonal epidemic (June 2012-June 2013), using a susceptible-exposed-infected-recovered (SEIR) compartmental model. The hospital population comprised patients and health-care workers, interacting with its larger community population. Parameter ranges and values were determined from the literature (both national and local to Ann Arbor) and took into account coverage levels and effects of vaccination. The most effective individual strategies, based on percent reduction of cases, were: hand-washing (11%-27%), health-care worker vaccination (6%-19%), prevaccination of patients (4%-17%), patient isolation (5%-16%), antiviral treatment (4%-14%), and use of face masks (3%-10%). Use of all strategies together with ideal levels of compliance could potentially halve the number of observed hospital cases of influenza; under a more realistic scenario, an almost 40% reduction could be achieved. A multifaceted approach is imperative to control and prevent nosocomial influenza in health-care settings. Copyright © The Author 2016. Published by Oxford University Press on behalf of the Johns Hopkins Bloomberg School of Public Health. All rights reserved. For permissions, please e-mail: journals.permissions@oup.com.",2016,/,American journal of epidemiology,183,11,1045-54,,https://dx.doi.org/10.1093/aje/kwv293,27188950,#4193,Blanco 2016,"",""
Potential Impact of Sexual Transmission on Ebola Virus Epidemiology: Sierra Leone as a Case Study.,"Abbate, Jessica L; Murall, Carmen Lia; Richner, Heinz; Althaus, Christian L","BACKGROUND: Sexual transmission of Ebola virus disease (EVD) 6 months after onset of symptoms has been recently documented, and Ebola virus RNA has been detected in semen of survivors up to 9 months after onset of symptoms. As countries affected by the 2013-2015 epidemic in West Africa, by far the largest to date, are declared free of Ebola virus disease (EVD), it remains unclear what threat is posed by rare sexual transmission events that could arise from survivors., METHODOLOGY/PRINCIPAL FINDINGS: We devised a compartmental mathematical model that includes sexual transmission from convalescent survivors: a SEICR (susceptible-exposed-infectious-convalescent-recovered) transmission model. We fitted the model to weekly incidence of EVD cases from the 2014-2015 epidemic in Sierra Leone. Sensitivity analyses and Monte Carlo simulations showed that a 0.1% per sex act transmission probability and a 3-month convalescent period (the two key unknown parameters of sexual transmission) create very few additional cases, but would extend the epidemic by 83 days [95% CI: 68-98 days] (p < 0.0001) on average. Strikingly, a 6-month convalescent period extended the average epidemic by 540 days (95% CI: 508-572 days), doubling the current length, despite an insignificant rise in the number of new cases generated., CONCLUSIONS/SIGNIFICANCE: Our results show that reductions in the per sex act transmission probability via abstinence and condom use should reduce the number of sporadic sexual transmission events, but will not significantly reduce the epidemic size and may only minimally shorten the length of time the public health community must maintain response preparedness. While the number of infectious survivors is expected to greatly decline over the coming months, our results show that transmission events may still be expected for quite some time as each event results in a new potential cluster of non-sexual transmission. Precise measurement of the convalescent period is thus important for planning ongoing surveillance efforts.",2016,/,PLoS neglected tropical diseases,10,5,e0004676,,https://dx.doi.org/10.1371/journal.pntd.0004676,27135922,#4195,Abbate 2016,"",""
Successful Control of Ebola Virus Disease: Analysis of Service Based Data from Rural Sierra Leone.,"Lokuge, Kamalini; Caleo, Grazia; Greig, Jane; Duncombe, Jennifer; McWilliam, Nicholas; Squire, James; Lamin, Manjo; Veltus, Emily; Wolz, Anja; Kobinger, Gary; de la Vega, Marc-Antoine; Gbabai, Osman; Nabieu, Sao; Lamin, Mohammed; Kremer, Ronald; Danis, Kostas; Banks, Emily; Glass, Kathryn","INTRODUCTION: The scale and geographical distribution of the current outbreak in West Africa raised doubts as to the effectiveness of established methods of control. Ebola Virus Disease (EVD) was first detected in Sierra Leone in May 2014 in Kailahun district. Despite high case numbers elsewhere in the country, transmission was eliminated in the district by December 2014. We describe interventions underpinning successful EVD control in Kailahun and implications for EVD control in other areas., METHODS: Internal service data and published reports from response agencies were analysed to describe the structure and type of response activities, EVD case numbers and epidemic characteristics. This included daily national situation reports and District-level data and reports of the Sierra Leone Ministry of Health and Sanitation, and Medecins Sans Frontieres (MSF) patient data and internal epidemiological reports. We used EVD case definitions provided by the World Health Organisation over the course of the outbreak. Characteristics assessed included level of response activities and epidemiological features such as reported exposure (funeral-related or not), time interval between onset of illness and admission to the EVD Management Centre (EMC), work-related exposures (health worker or not) and mortality. We compared these characteristics between two time periods--June to July (the early period of response), and August to December (when coverage and quality of response had improved). A stochastic model was used to predict case numbers per generation with different numbers of beds and a varying percentage of community cases detected., RESULTS: There were 652 probable/confirmed EVD cases from June-December 2014 in Kailahun. An EMC providing patient care opened in June. By August 2014 an integrated detection, treatment, and prevention strategy was in place across the district catchment zone. From June-July to August-December 2014 surveillance and contact tracing staff increased from 1.0 to 8.8 per confirmed EVD case, EMC capacity increased from 32 to 100 beds, the number of burial teams doubled, and health promotion activities increased in coverage. These improvements in response were associated with the following changes between the same periods: the proportion of confirmed/probable cases admitted to the EMC increased from 35% to 83% (chi(2) p-value<0.001), the proportion of confirmed patients admitted to the EMC <3 days of symptom onset increased from 19% to 37% (chi(2) p-value <0.001), and reported funeral contact in those admitted decreased from 33% to 16% (chi(2) p-value <0.001). Mathematical modelling confirmed the importance of both patient management capacity and surveillance and contact tracing for EVD control., DISCUSSION: Our findings demonstrate that control of EVD can be achieved using established interventions based on identification and appropriate management of those who are at risk of and develop EVD, including in the context of ongoing transmission in surrounding regions. Key attributes in achieving control were sufficient patient care capacity (including admission to specialist facilities of suspect and probable cases for assessment), integrated with adequate staffing and resourcing of community-based case detection and prevention activities. The response structure and coverage targets we present are of value in informing effective control in current and future EVD outbreaks.",2016,/,PLoS neglected tropical diseases,10,3,e0004498,,https://dx.doi.org/10.1371/journal.pntd.0004498,26959413,#4220,Lokuge 2016,"",""
Retrospective Analysis of the 2014-2015 Ebola Epidemic in Liberia.,"Atkins, Katherine E; Pandey, Abhishek; Wenzel, Natasha S; Skrip, Laura; Yamin, Dan; Nyenswah, Tolbert G; Fallah, Mosoka; Bawo, Luke; Medlock, Jan; Altice, Frederick L; Townsend, Jeffrey; Ndeffo-Mbah, Martial L; Galvani, Alison P","The 2014-2015 Ebola epidemic has been the most protracted and devastating in the history of the disease. To prevent future outbreaks on this scale, it is imperative to understand the reasons that led to eventual disease control. Here, we evaluated the shifts of Ebola dynamics at national and local scales during the epidemic in Liberia. We used a transmission model calibrated to epidemiological data between June 9 and December 31, 2014, to estimate the extent of community and hospital transmission. We found that despite varied local epidemic patterns, community transmission was reduced by 40-80% in all the counties analyzed. Our model suggests that the tapering of the epidemic was achieved through reductions in community transmission, rather than accumulation of immune individuals through asymptomatic infection and unreported cases. Although the times at which this transmission reduction occurred in the majority of the Liberian counties started before any large expansion in hospital capacity and the distribution of home protection kits, it remains difficult to associate the presence of interventions with reductions in Ebola incidence. Copyright © The American Society of Tropical Medicine and Hygiene.",2016,/,The American journal of tropical medicine and hygiene,94,4,833-9,,https://dx.doi.org/10.4269/ajtmh.15-0328,26928839,#4225,Atkins 2016,"",""
Moving interdisciplinary science forward: integrating participatory modelling with mathematical modelling of zoonotic disease in Africa.,"Grant, Catherine; Lo Iacono, Giovanni; Dzingirai, Vupenyu; Bett, Bernard; Winnebah, Thomas R A; Atkinson, Peter M","This review outlines the benefits of using multiple approaches to improve model design and facilitate multidisciplinary research into infectious diseases, as well as showing and proposing practical examples of effective integration. It looks particularly at the benefits of using participatory research in conjunction with traditional modelling methods to potentially improve disease research, control and management. Integrated approaches can lead to more realistic mathematical models which in turn can assist with making policy decisions that reduce disease and benefit local people. The emergence, risk, spread and control of diseases are affected by many complex bio-physical, environmental and socio-economic factors. These include climate and environmental change, land-use variation, changes in population and people's behaviour. The evidence base for this scoping review comes from the work of a consortium, with the aim of integrating modelling approaches traditionally used in epidemiological, ecological and development research. A total of five examples of the impacts of participatory research on the choice of model structure are presented. Example 1 focused on using participatory research as a tool to structure a model. Example 2 looks at identifying the most relevant parameters of the system. Example 3 concentrates on identifying the most relevant regime of the system (e.g., temporal stability or otherwise), Example 4 examines the feedbacks from mathematical models to guide participatory research and Example 5 goes beyond the so-far described two-way interplay between participatory and mathematical approaches to look at the integration of multiple methods and frameworks. This scoping review describes examples of best practice in the use of participatory methods, illustrating their potential to overcome disciplinary hurdles and promote multidisciplinary collaboration, with the aim of making models and their predictions more useful for decision-making and policy formulation.",2016,/,Infectious diseases of poverty,5,101606645,17,,https://dx.doi.org/10.1186/s40249-016-0110-4,26916067,#4226,Grant 2016,"",""
